"id","date","last.touch","last.click"
6369,2017-01-17,"social","none"
7470,2017-01-06,"social","none"
9852,2017-01-03,"email","none"
3629,2017-01-17,"social","none"
4012,2017-02-26,"email","email"
5466,2017-01-11,"direct","none"
4573,2017-01-09,"social","none"
4283,2017-01-22,"display","none"
4041,2017-01-23,"display","none"
7451,2017-01-19,"social","social"
3185,2017-01-26,"display","none"
1163,2017-01-10,"social","email"
2996,2017-01-17,"display","none"
1027,2017-02-23,"display","social"
3463,2017-01-31,"email","email"
4927,2017-01-07,"display","none"
9558,2017-02-09,"email","email"
5877,2017-02-24,"email","none"
728,2017-02-23,"display","email"
7650,2017-01-15,"social","none"
9844,2017-01-02,"social","none"
550,2017-01-06,"direct","none"
5386,2017-01-18,"email","none"
7893,2017-02-22,"email","social"
2772,2017-01-20,"social","none"
8363,2017-02-27,"email","email"
7173,2017-01-10,"social","social"
6150,2017-02-08,"email","email"
9271,2017-02-03,"none","none"
2759,2017-02-21,"display","social"
2645,2017-01-04,"social","social"
3750,2017-01-10,"email","none"
8089,2017-01-18,"social","none"
5719,2017-02-12,"email","social"
2723,2017-02-19,"email","none"
6589,2017-01-17,"social","social"
9000,2017-01-30,"social","none"
5231,2017-02-04,"direct","none"
2846,2017-01-21,"email","email"
74,2017-01-08,"social","none"
5843,2017-02-05,"direct","email"
4437,2017-02-17,"email","social"
7532,2017-01-29,"social","none"
2935,2017-01-27,"social","none"
5035,2017-02-15,"email","social"
7976,2017-02-15,"display","email"
9167,2017-02-06,"direct","none"
645,2017-02-09,"email","none"
2679,2017-01-10,"display","none"
5466,2017-02-23,"email","none"
7592,2017-01-20,"social","none"
1221,2017-01-09,"social","display"
6858,2017-02-05,"direct","none"
5550,2017-01-06,"direct","none"
2943,2017-02-15,"email","none"
6438,2017-02-09,"display","none"
9947,2017-01-29,"social","social"
5187,2017-01-05,"email","email"
595,2017-01-05,"social","none"
2858,2017-02-08,"email","email"
1698,2017-02-17,"email","email"
4594,2017-01-21,"social","none"
4926,2017-01-10,"social","none"
4131,2017-01-11,"display","none"
403,2017-02-15,"email","email"
5304,2017-02-16,"email","social"
5177,2017-01-09,"display","none"
789,2017-02-06,"direct","none"
9318,2017-02-04,"direct","none"
4278,2017-02-21,"email","none"
6021,2017-02-07,"display","social"
6987,2017-01-08,"social","none"
3922,2017-01-16,"social","none"
6237,2017-01-11,"social","none"
1028,2017-02-04,"social","social"
4665,2017-01-10,"email","none"
779,2017-01-10,"none","none"
618,2017-01-26,"social","social"
2375,2017-02-11,"social","social"
4918,2017-02-12,"email","none"
4510,2017-01-10,"email","none"
530,2017-01-30,"email","none"
7027,2017-02-01,"email","none"
2896,2017-02-24,"direct","none"
4726,2017-01-20,"display","none"
6283,2017-02-16,"email","social"
8591,2017-01-25,"social","social"
6876,2017-02-28,"email","none"
9505,2017-01-16,"social","social"
3798,2017-02-25,"email","none"
6694,2017-02-05,"direct","none"
483,2017-01-21,"social","social"
7557,2017-01-03,"social","email"
8438,2017-02-18,"display","email"
8208,2017-01-10,"email","email"
5817,2017-02-18,"email","none"
7165,2017-02-03,"direct","none"
7149,2017-01-24,"social","none"
3066,2017-01-23,"email","none"
5198,2017-01-27,"social","social"
3872,2017-02-17,"direct","social"
9901,2017-01-29,"display","social"
5422,2017-01-03,"social","none"
6163,2017-02-07,"email","email"
2404,2017-01-03,"social","none"
9589,2017-02-08,"display","email"
5213,2017-02-06,"direct","none"
4579,2017-01-06,"display","none"
2479,2017-01-09,"display","none"
7034,2017-02-17,"email","email"
9635,2017-01-09,"social","social"
6347,2017-02-16,"display","display"
7595,2017-01-26,"social","social"
7703,2017-02-05,"direct","none"
3117,2017-02-21,"display","social"
6470,2017-01-04,"social","none"
3543,2017-01-24,"email","none"
4810,2017-02-24,"display","social"
1724,2017-01-07,"social","none"
5366,2017-02-08,"display","none"
7424,2017-02-08,"email","none"
191,2017-01-30,"display","social"
4692,2017-01-30,"social","social"
515,2017-02-23,"email","none"
4599,2017-02-16,"email","social"
4503,2017-01-11,"email","none"
1884,2017-02-10,"display","email"
5981,2017-02-27,"display","none"
4529,2017-02-05,"direct","social"
1972,2017-01-06,"social","none"
2159,2017-01-11,"social","none"
4336,2017-01-11,"social","social"
4561,2017-01-08,"direct","email"
1263,2017-01-23,"email","none"
8974,2017-01-23,"social","none"
5657,2017-02-15,"display","none"
1342,2017-01-22,"social","none"
8280,2017-02-22,"display","email"
3648,2017-02-01,"display","none"
7659,2017-02-27,"email","none"
1797,2017-01-03,"none","none"
3176,2017-01-03,"display","none"
4389,2017-01-06,"display","none"
349,2017-01-09,"direct","none"
7250,2017-01-25,"social","none"
277,2017-01-02,"social","social"
4408,2017-01-21,"social","display"
6266,2017-01-14,"social","none"
8409,2017-02-14,"email","email"
1152,2017-01-03,"email","none"
4665,2017-01-31,"email","none"
7526,2017-02-04,"direct","email"
952,2017-02-22,"display","display"
4997,2017-02-14,"email","email"
7648,2017-01-30,"social","none"
5848,2017-01-15,"social","social"
2101,2017-01-16,"none","none"
4538,2017-02-02,"display","display"
9232,2017-01-09,"social","none"
6022,2017-02-24,"display","email"
5511,2017-01-13,"display","none"
2718,2017-02-09,"direct","social"
6325,2017-01-09,"direct","none"
6767,2017-01-07,"direct","none"
3336,2017-01-06,"social","none"
4058,2017-01-11,"direct","none"
4687,2017-01-27,"social","none"
6208,2017-01-21,"email","email"
3710,2017-01-05,"display","none"
9993,2017-02-18,"email","email"
9453,2017-02-28,"email","email"
6916,2017-02-12,"email","social"
7855,2017-01-28,"social","none"
4328,2017-02-27,"email","none"
7212,2017-02-08,"display","email"
4006,2017-01-08,"direct","none"
4341,2017-01-15,"social","none"
676,2017-02-21,"email","email"
1382,2017-02-07,"email","none"
3392,2017-01-19,"social","none"
7093,2017-02-19,"email","email"
2535,2017-01-08,"direct","none"
8316,2017-02-14,"email","none"
528,2017-01-01,"social","none"
9606,2017-02-09,"email","none"
3195,2017-02-05,"direct","social"
2466,2017-01-12,"display","none"
2606,2017-01-31,"display","none"
3741,2017-01-06,"direct","none"
3198,2017-02-05,"direct","none"
2554,2017-02-06,"direct","none"
3938,2017-01-13,"social","email"
5134,2017-02-09,"display","display"
7648,2017-01-29,"display","none"
1321,2017-01-20,"social","social"
1798,2017-01-29,"display","none"
2383,2017-01-24,"email","none"
9716,2017-01-30,"social","none"
9857,2017-02-25,"display","none"
2922,2017-01-19,"social","none"
8502,2017-01-22,"social","none"
8066,2017-01-19,"email","none"
2784,2017-02-17,"email","none"
1538,2017-01-31,"email","none"
8234,2017-01-22,"social","email"
8183,2017-01-06,"social","none"
9688,2017-02-06,"direct","social"
3734,2017-01-19,"social","email"
6482,2017-02-09,"email","none"
1981,2017-02-21,"email","none"
567,2017-01-20,"social","email"
1940,2017-02-04,"direct","none"
3611,2017-02-10,"display","social"
7490,2017-02-14,"email","none"
8680,2017-01-05,"display","none"
6212,2017-01-09,"social","social"
2118,2017-01-08,"social","none"
9632,2017-01-24,"email","none"
9492,2017-02-05,"direct","social"
3332,2017-02-20,"display","email"
682,2017-02-02,"email","email"
6885,2017-02-12,"email","social"
9155,2017-01-02,"none","none"
9674,2017-02-26,"email","email"
6608,2017-01-22,"social","social"
5153,2017-02-24,"display","none"
8638,2017-02-22,"display","display"
1912,2017-02-27,"direct","none"
8397,2017-01-19,"social","email"
3362,2017-01-13,"social","none"
1405,2017-02-06,"direct","none"
4215,2017-02-11,"direct","social"
9535,2017-02-26,"display","email"
2498,2017-02-17,"email","social"
3089,2017-01-21,"display","none"
7995,2017-02-15,"display","email"
6176,2017-01-07,"display","none"
9177,2017-01-01,"none","none"
5680,2017-01-17,"social","none"
8174,2017-01-10,"social","social"
3834,2017-01-13,"display","none"
7423,2017-01-19,"email","none"
9664,2017-01-18,"social","none"
7576,2017-02-09,"email","email"
7734,2017-02-20,"display","social"
4535,2017-01-10,"email","none"
8242,2017-01-24,"email","email"
415,2017-01-25,"display","display"
9593,2017-01-26,"social","email"
2272,2017-02-24,"email","email"
8199,2017-02-24,"email","email"
8588,2017-02-15,"email","none"
1488,2017-01-12,"display","none"
1021,2017-02-09,"social","social"
2360,2017-02-06,"direct","email"
2849,2017-01-24,"display","none"
8810,2017-02-27,"email","email"
4342,2017-01-01,"social","none"
1978,2017-02-26,"display","email"
5343,2017-02-07,"email","email"
3685,2017-01-23,"social","none"
5928,2017-01-28,"social","social"
4179,2017-01-23,"email","none"
7955,2017-01-19,"display","display"
8598,2017-01-20,"social","none"
9076,2017-01-18,"email","none"
434,2017-02-28,"display","email"
1441,2017-01-31,"email","email"
8068,2017-02-06,"direct","none"
6877,2017-01-04,"email","none"
259,2017-02-17,"email","none"
8806,2017-02-16,"display","email"
2762,2017-01-13,"display","none"
1122,2017-01-25,"social","none"
5607,2017-01-13,"social","social"
7206,2017-02-23,"email","none"
8799,2017-01-04,"display","none"
2066,2017-01-08,"social","none"
7848,2017-02-20,"display","email"
3311,2017-01-22,"social","none"
4447,2017-01-04,"email","none"
8776,2017-01-21,"email","none"
4661,2017-02-22,"display","email"
8354,2017-01-14,"social","none"
9299,2017-02-15,"display","social"
8690,2017-02-11,"email","none"
609,2017-01-09,"social","none"
3709,2017-02-20,"display","social"
7247,2017-01-16,"social","none"
5431,2017-01-30,"social","none"
1637,2017-02-03,"direct","social"
8152,2017-02-10,"display","display"
3520,2017-01-07,"email","none"
8438,2017-01-22,"display","none"
3104,2017-01-04,"social","none"
8760,2017-01-31,"email","social"
7914,2017-01-09,"display","none"
4131,2017-01-29,"display","none"
3482,2017-01-08,"display","none"
7969,2017-01-23,"email","email"
880,2017-01-16,"none","none"
9024,2017-02-25,"display","none"
3047,2017-02-12,"display","none"
4047,2017-02-16,"email","none"
2291,2017-01-10,"email","none"
5646,2017-01-08,"direct","none"
8499,2017-01-07,"social","social"
2664,2017-01-02,"display","none"
3850,2017-02-21,"email","none"
3463,2017-01-11,"email","none"
562,2017-01-18,"social","none"
6265,2017-02-23,"email","social"
9639,2017-01-12,"social","none"
8803,2017-02-25,"email","none"
3491,2017-01-14,"display","social"
5434,2017-01-04,"social","none"
1680,2017-01-14,"display","none"
5214,2017-01-05,"social","none"
2430,2017-01-24,"social","social"
8676,2017-02-11,"display","none"
3612,2017-01-19,"social","email"
4950,2017-02-20,"email","none"
888,2017-02-17,"direct","none"
6254,2017-01-11,"display","none"
320,2017-02-05,"direct","email"
1033,2017-01-04,"social","none"
7613,2017-01-08,"social","none"
7663,2017-01-09,"display","none"
2339,2017-02-27,"social","none"
3251,2017-02-14,"email","email"
4419,2017-01-28,"email","none"
7434,2017-02-27,"direct","social"
8499,2017-02-21,"email","email"
4846,2017-01-22,"display","none"
3774,2017-01-09,"social","none"
1885,2017-02-06,"email","email"
814,2017-02-02,"display","none"
812,2017-01-08,"direct","none"
3234,2017-02-04,"email","none"
1540,2017-01-23,"display","social"
426,2017-01-13,"social","none"
662,2017-02-07,"social","none"
7930,2017-01-19,"email","none"
1581,2017-01-17,"social","none"
4916,2017-01-21,"social","none"
2834,2017-01-31,"email","none"
4112,2017-01-29,"display","none"
3770,2017-01-12,"social","social"
7339,2017-01-04,"email","none"
7415,2017-02-01,"display","display"
4564,2017-02-22,"display","none"
3018,2017-01-24,"social","none"
1255,2017-01-11,"email","none"
8245,2017-02-14,"email","none"
747,2017-02-15,"email","none"
9386,2017-02-06,"display","none"
5824,2017-02-21,"display","email"
3729,2017-01-05,"social","none"
1328,2017-01-27,"email","none"
3504,2017-02-08,"email","none"
8239,2017-01-17,"email","none"
7087,2017-01-26,"email","none"
8527,2017-02-21,"email","email"
2356,2017-02-23,"direct","social"
3648,2017-02-07,"email","none"
3428,2017-01-22,"social","social"
2783,2017-01-31,"email","none"
6420,2017-01-08,"display","none"
4923,2017-02-22,"email","none"
7246,2017-02-04,"direct","email"
5963,2017-01-25,"social","social"
5924,2017-02-14,"email","none"
7900,2017-01-11,"social","email"
8687,2017-02-11,"display","display"
2333,2017-01-04,"social","none"
3650,2017-02-24,"display","none"
3006,2017-01-12,"direct","none"
1143,2017-02-01,"email","none"
2038,2017-01-25,"email","none"
2091,2017-01-01,"social","none"
538,2017-01-16,"social","none"
4512,2017-01-01,"none","none"
2557,2017-01-20,"display","social"
1373,2017-02-22,"display","email"
4413,2017-01-12,"email","none"
9211,2017-01-05,"email","none"
4382,2017-01-12,"social","social"
8638,2017-02-14,"email","display"
1778,2017-02-08,"display","none"
6678,2017-02-10,"display","display"
2586,2017-01-12,"social","email"
8789,2017-01-01,"display","none"
8858,2017-01-02,"social","none"
8717,2017-01-19,"social","none"
3596,2017-01-10,"email","none"
4197,2017-01-04,"email","none"
9181,2017-02-04,"display","display"
715,2017-02-12,"email","none"
5597,2017-01-23,"display","email"
1521,2017-02-20,"display","none"
2827,2017-01-24,"social","social"
1501,2017-02-23,"email","none"
8498,2017-01-16,"social","email"
6445,2017-01-12,"display","none"
917,2017-01-03,"social","none"
7980,2017-02-11,"email","none"
7086,2017-02-04,"display","email"
4971,2017-02-04,"direct","social"
2369,2017-02-11,"email","email"
5593,2017-01-03,"social","none"
2230,2017-01-08,"display","none"
3752,2017-01-31,"email","social"
4850,2017-01-25,"social","social"
7481,2017-02-08,"display","social"
4838,2017-02-13,"email","none"
1948,2017-02-07,"email","email"
756,2017-01-06,"email","none"
6665,2017-01-15,"display","display"
8379,2017-02-14,"display","email"
200,2017-01-29,"social","social"
4828,2017-01-31,"email","email"
8225,2017-01-08,"social","none"
4185,2017-02-19,"display","display"
2374,2017-01-23,"social","social"
6345,2017-02-12,"display","none"
674,2017-01-10,"social","social"
2837,2017-01-21,"social","none"
4070,2017-02-18,"email","email"
9145,2017-02-25,"direct","none"
7829,2017-02-16,"email","none"
1070,2017-01-25,"social","social"
2653,2017-01-11,"email","none"
3713,2017-01-06,"social","none"
2738,2017-01-16,"social","social"
924,2017-01-03,"social","none"
3828,2017-01-11,"email","none"
5922,2017-01-15,"display","none"
9989,2017-01-04,"email","none"
1112,2017-02-20,"email","social"
4207,2017-02-03,"direct","email"
857,2017-02-03,"direct","none"
7460,2017-01-13,"social","none"
7698,2017-02-20,"email","none"
481,2017-02-07,"display","none"
593,2017-02-08,"email","email"
6969,2017-01-11,"social","social"
4510,2017-01-17,"social","none"
8418,2017-01-12,"display","email"
8110,2017-01-01,"social","none"
2759,2017-01-10,"social","none"
5699,2017-02-08,"email","email"
9119,2017-02-07,"display","social"
173,2017-01-26,"social","social"
3610,2017-01-04,"social","none"
9452,2017-02-22,"display","display"
5191,2017-02-10,"email","none"
1873,2017-01-07,"display","none"
9748,2017-02-08,"email","social"
657,2017-01-20,"social","display"
6783,2017-01-19,"display","display"
5371,2017-01-03,"email","email"
3930,2017-02-20,"none","none"
5674,2017-02-14,"display","social"
8650,2017-01-09,"social","none"
2493,2017-01-08,"display","none"
9083,2017-02-04,"direct","none"
4762,2017-01-01,"social","none"
2168,2017-02-10,"email","social"
7795,2017-01-17,"email","none"
602,2017-01-04,"social","none"
2877,2017-01-21,"social","none"
3777,2017-02-22,"display","display"
1140,2017-01-23,"email","none"
6015,2017-01-08,"social","none"
982,2017-01-17,"social","social"
5406,2017-02-05,"direct","none"
7760,2017-01-01,"none","none"
4911,2017-01-24,"none","none"
6186,2017-02-24,"email","none"
1199,2017-02-22,"email","email"
5041,2017-01-18,"display","none"
4693,2017-02-01,"email","email"
9500,2017-02-18,"email","email"
5497,2017-01-15,"display","none"
1670,2017-01-22,"email","email"
4197,2017-02-27,"email","email"
1572,2017-02-20,"email","none"
2334,2017-01-02,"display","none"
2982,2017-01-03,"social","none"
8159,2017-01-20,"display","email"
2994,2017-02-17,"display","none"
3028,2017-01-24,"social","none"
7557,2017-01-07,"social","email"
8037,2017-01-01,"social","none"
1637,2017-02-21,"email","social"
633,2017-02-22,"email","none"
81,2017-02-23,"email","none"
3443,2017-01-08,"social","email"
650,2017-02-13,"display","display"
6202,2017-01-18,"email","email"
4628,2017-01-26,"social","social"
6126,2017-01-13,"email","none"
9113,2017-01-28,"display","none"
7682,2017-02-15,"email","none"
9401,2017-02-08,"email","none"
3722,2017-02-15,"email","none"
7427,2017-01-07,"direct","none"
5292,2017-02-02,"social","social"
4605,2017-01-23,"social","social"
8138,2017-01-19,"social","social"
5467,2017-01-24,"email","social"
7467,2017-02-26,"display","none"
6186,2017-01-18,"email","none"
8312,2017-01-02,"none","none"
7341,2017-02-26,"display","none"
5382,2017-02-12,"display","social"
4626,2017-01-07,"direct","none"
3580,2017-01-24,"social","social"
6306,2017-02-14,"email","email"
3178,2017-01-07,"display","social"
9062,2017-01-07,"social","social"
1241,2017-01-06,"direct","none"
5539,2017-01-12,"display","display"
9568,2017-01-08,"social","none"
4003,2017-01-09,"display","none"
2618,2017-01-19,"display","none"
5173,2017-01-09,"social","none"
2519,2017-01-05,"social","none"
8300,2017-02-04,"email","none"
2650,2017-01-24,"social","social"
2855,2017-01-27,"email","none"
2647,2017-02-04,"direct","none"
1666,2017-01-13,"social","none"
7892,2017-01-20,"social","none"
2837,2017-01-29,"social","social"
7436,2017-01-12,"social","social"
3611,2017-02-14,"display","social"
8460,2017-01-09,"social","none"
6931,2017-01-17,"direct","none"
7872,2017-01-22,"social","social"
9359,2017-02-24,"email","email"
8065,2017-02-06,"direct","none"
8669,2017-01-16,"social","email"
8992,2017-01-30,"social","social"
9719,2017-01-07,"direct","none"
4709,2017-02-14,"email","none"
697,2017-01-13,"social","social"
855,2017-02-10,"email","none"
8772,2017-02-19,"display","none"
248,2017-01-22,"email","email"
3160,2017-01-16,"social","none"
2655,2017-01-15,"social","social"
5431,2017-02-17,"email","none"
7165,2017-01-04,"none","none"
3337,2017-01-11,"social","email"
3512,2017-02-25,"none","none"
1260,2017-02-02,"email","none"
6783,2017-02-02,"display","display"
9189,2017-01-02,"none","none"
2425,2017-02-02,"display","none"
9323,2017-02-06,"direct","none"
4719,2017-01-18,"social","email"
6590,2017-02-03,"display","none"
9235,2017-01-31,"email","social"
3814,2017-02-12,"email","social"
1713,2017-01-11,"display","none"
2664,2017-02-10,"display","social"
858,2017-01-19,"social","email"
2731,2017-02-20,"direct","none"
112,2017-01-26,"display","none"
8078,2017-02-06,"direct","none"
3313,2017-02-10,"email","email"
2517,2017-01-20,"email","none"
3422,2017-01-14,"social","social"
5187,2017-02-21,"email","email"
4195,2017-01-01,"none","none"
1762,2017-02-08,"email","email"
229,2017-01-08,"display","none"
6252,2017-01-17,"social","none"
1131,2017-02-27,"display","display"
961,2017-01-31,"email","email"
1355,2017-01-09,"display","none"
5759,2017-01-11,"social","none"
5565,2017-02-26,"display","social"
9894,2017-02-14,"email","email"
404,2017-02-02,"display","none"
4894,2017-02-13,"email","none"
1980,2017-01-03,"social","none"
5374,2017-02-07,"email","none"
8537,2017-01-08,"social","none"
6487,2017-01-19,"social","none"
5253,2017-02-22,"email","email"
8276,2017-02-26,"email","email"
2693,2017-02-25,"email","email"
8992,2017-01-31,"email","social"
3983,2017-02-16,"email","email"
9028,2017-02-01,"social","none"
3166,2017-01-24,"display","social"
4493,2017-02-04,"display","none"
6160,2017-01-23,"social","social"
2466,2017-02-16,"display","none"
7654,2017-02-10,"display","email"
4107,2017-01-07,"social","none"
8285,2017-02-12,"email","email"
3054,2017-02-09,"email","none"
7407,2017-01-13,"social","social"
3381,2017-01-10,"display","none"
4807,2017-02-21,"email","none"
8312,2017-02-05,"direct","none"
3425,2017-01-21,"display","display"
1487,2017-02-05,"direct","social"
1141,2017-01-14,"social","none"
5454,2017-02-15,"email","email"
6524,2017-02-07,"email","social"
369,2017-02-16,"direct","none"
4996,2017-01-03,"social","none"
2228,2017-01-03,"social","none"
5980,2017-01-24,"display","social"
9954,2017-02-11,"display","display"
6244,2017-02-27,"display","email"
6619,2017-02-04,"direct","social"
3072,2017-01-05,"social","none"
5301,2017-01-16,"display","none"
1807,2017-01-08,"display","none"
6376,2017-01-16,"social","none"
1735,2017-01-02,"social","none"
165,2017-01-07,"display","none"
8016,2017-01-22,"social","social"
6430,2017-02-28,"email","email"
7037,2017-01-08,"direct","none"
4031,2017-01-13,"display","none"
1515,2017-01-28,"social","social"
5320,2017-01-23,"display","none"
657,2017-02-14,"display","display"
326,2017-01-19,"display","none"
2327,2017-02-25,"display","email"
301,2017-01-18,"social","social"
6091,2017-02-03,"display","none"
2,2017-01-04,"email","none"
3288,2017-02-06,"display","email"
1651,2017-02-06,"direct","email"
5447,2017-01-08,"social","none"
7726,2017-02-08,"direct","none"
7595,2017-02-14,"email","social"
503,2017-01-28,"social","none"
4971,2017-02-22,"email","email"
6925,2017-02-15,"display","social"
9811,2017-02-06,"display","display"
1660,2017-01-24,"email","none"
2925,2017-01-10,"social","none"
7729,2017-02-23,"email","email"
5102,2017-01-28,"social","social"
9415,2017-02-24,"email","email"
7940,2017-01-31,"email","none"
6499,2017-02-04,"direct","email"
2877,2017-01-17,"social","none"
8669,2017-02-25,"email","email"
4576,2017-02-10,"display","email"
4497,2017-01-08,"social","social"
6348,2017-01-18,"email","none"
5437,2017-01-12,"display","none"
7050,2017-01-20,"social","none"
5150,2017-01-26,"social","social"
257,2017-01-06,"social","social"
2741,2017-01-18,"email","email"
756,2017-01-14,"email","email"
9599,2017-02-09,"email","none"
4270,2017-01-25,"social","none"
8505,2017-02-21,"email","social"
4241,2017-01-25,"display","none"
1743,2017-01-17,"social","none"
6756,2017-01-10,"display","none"
7939,2017-01-29,"social","social"
4032,2017-02-10,"social","none"
3818,2017-01-11,"social","none"
8242,2017-01-19,"email","email"
4694,2017-01-03,"social","social"
1216,2017-02-01,"display","email"
8468,2017-02-16,"display","email"
5052,2017-01-17,"social","email"
2151,2017-01-25,"social","none"
7109,2017-01-28,"social","none"
6714,2017-01-30,"display","none"
2355,2017-01-02,"social","none"
8632,2017-02-12,"email","none"
2437,2017-02-14,"email","none"
213,2017-01-26,"direct","none"
6509,2017-01-13,"social","none"
6375,2017-02-06,"direct","none"
3857,2017-01-27,"display","email"
9531,2017-01-09,"social","social"
5843,2017-02-16,"display","email"
9213,2017-01-20,"email","none"
6797,2017-02-10,"email","none"
3712,2017-01-24,"email","social"
6914,2017-01-27,"social","none"
2725,2017-01-19,"social","social"
8804,2017-02-23,"email","email"
510,2017-02-21,"email","none"
7228,2017-01-01,"social","none"
1075,2017-01-23,"display","none"
8008,2017-02-23,"email","social"
4572,2017-02-01,"social","none"
3106,2017-01-14,"social","none"
6031,2017-01-08,"direct","none"
9636,2017-01-04,"email","none"
8289,2017-02-20,"direct","none"
4346,2017-02-15,"display","none"
4896,2017-01-29,"display","none"
5566,2017-01-21,"social","social"
1024,2017-02-19,"display","email"
1575,2017-02-06,"email","email"
9709,2017-02-05,"display","none"
2370,2017-02-16,"email","none"
4885,2017-02-01,"email","none"
9736,2017-01-01,"display","none"
5087,2017-02-11,"direct","none"
9435,2017-01-01,"none","none"
638,2017-01-23,"display","display"
7092,2017-01-06,"direct","email"
2368,2017-01-08,"social","none"
3172,2017-01-08,"social","none"
713,2017-01-05,"email","none"
1000,2017-01-13,"social","none"
9676,2017-01-25,"social","social"
8532,2017-02-18,"email","none"
8362,2017-01-01,"display","none"
8673,2017-01-11,"social","none"
8147,2017-02-16,"email","none"
4467,2017-02-08,"email","email"
9237,2017-01-31,"email","email"
4873,2017-01-10,"email","none"
6411,2017-01-10,"email","none"
1906,2017-02-21,"email","email"
6423,2017-02-07,"email","none"
4985,2017-02-24,"display","email"
2950,2017-01-13,"social","email"
1982,2017-02-28,"display","none"
3577,2017-01-29,"email","email"
8355,2017-01-06,"direct","none"
6578,2017-02-16,"email","social"
4739,2017-02-01,"display","email"
1562,2017-01-18,"display","social"
3467,2017-02-20,"email","social"
494,2017-01-14,"email","none"
1887,2017-01-07,"social","social"
2419,2017-01-08,"social","none"
4495,2017-02-25,"email","social"
7068,2017-01-18,"display","email"
5668,2017-02-17,"email","email"
303,2017-02-28,"email","email"
8006,2017-01-25,"email","email"
5509,2017-02-04,"display","email"
474,2017-02-03,"direct","email"
5688,2017-02-19,"email","none"
673,2017-01-27,"social","none"
7733,2017-02-06,"display","social"
2900,2017-02-28,"display","display"
5976,2017-01-19,"social","social"
8628,2017-01-02,"social","none"
137,2017-01-21,"display","email"
342,2017-02-04,"direct","social"
45,2017-01-26,"social","social"
7187,2017-01-09,"direct","none"
3396,2017-02-15,"email","email"
78,2017-02-19,"direct","none"
6802,2017-02-05,"display","none"
7376,2017-01-06,"direct","none"
4270,2017-02-13,"display","none"
6783,2017-02-05,"display","display"
5571,2017-01-31,"email","social"
1785,2017-01-06,"social","social"
5182,2017-02-05,"direct","email"
9726,2017-02-11,"email","email"
3092,2017-02-07,"email","none"
2775,2017-01-25,"social","social"
7454,2017-02-17,"display","none"
1961,2017-01-24,"none","none"
131,2017-01-10,"social","none"
7532,2017-01-28,"display","none"
1596,2017-01-28,"social","social"
3984,2017-01-11,"email","none"
4061,2017-02-07,"email","email"
4924,2017-01-24,"email","none"
4010,2017-01-30,"social","none"
2979,2017-02-23,"email","email"
6174,2017-01-10,"none","none"
4955,2017-02-03,"email","social"
4250,2017-01-30,"social","social"
8619,2017-01-18,"email","none"
108,2017-01-11,"social","none"
9660,2017-01-20,"social","social"
8187,2017-01-03,"social","email"
2493,2017-02-16,"display","social"
4372,2017-01-01,"social","none"
5351,2017-01-11,"social","social"
663,2017-01-25,"email","none"
1038,2017-01-23,"social","email"
2131,2017-01-22,"direct","none"
9335,2017-01-06,"direct","none"
7766,2017-01-09,"social","email"
7023,2017-01-22,"direct","none"
4123,2017-01-05,"email","none"
3582,2017-01-18,"social","none"
3398,2017-01-30,"display","none"
7880,2017-01-07,"social","none"
9712,2017-01-03,"social","none"
6854,2017-01-04,"social","none"
3365,2017-01-15,"display","none"
6086,2017-02-07,"display","display"
3974,2017-02-02,"display","email"
109,2017-01-14,"social","none"
8339,2017-01-17,"social","social"
7082,2017-02-25,"email","email"
1398,2017-01-24,"email","none"
7790,2017-01-05,"social","none"
2784,2017-01-18,"email","none"
7887,2017-02-09,"display","email"
4510,2017-02-20,"email","social"
2802,2017-02-22,"display","display"
728,2017-02-27,"display","email"
7820,2017-01-10,"email","none"
3642,2017-02-08,"email","none"
7673,2017-01-06,"social","none"
7400,2017-02-14,"email","none"
8776,2017-02-09,"direct","none"
8242,2017-02-12,"email","email"
9902,2017-01-15,"email","none"
3483,2017-02-26,"none","none"
5332,2017-02-02,"display","none"
6770,2017-02-08,"email","email"
6496,2017-01-04,"email","email"
8546,2017-01-12,"social","none"
262,2017-01-28,"email","none"
7721,2017-02-27,"email","social"
6137,2017-01-09,"direct","none"
672,2017-01-09,"social","none"
8023,2017-02-04,"direct","email"
3243,2017-01-29,"social","none"
2610,2017-01-10,"social","none"
8714,2017-01-10,"email","social"
6221,2017-02-21,"email","social"
4550,2017-02-02,"email","social"
5581,2017-01-26,"social","social"
5299,2017-02-04,"direct","none"
8467,2017-01-10,"social","none"
7922,2017-02-08,"email","social"
3388,2017-02-11,"email","social"
4888,2017-01-03,"display","none"
9408,2017-01-19,"email","none"
2791,2017-02-08,"direct","none"
4597,2017-01-18,"social","none"
5009,2017-01-27,"email","none"
5284,2017-01-25,"social","none"
5213,2017-02-13,"direct","none"
3588,2017-01-03,"social","none"
9463,2017-01-31,"email","email"
6425,2017-01-06,"direct","none"
8212,2017-02-25,"email","email"
7616,2017-02-09,"email","none"
7385,2017-02-07,"email","social"
5054,2017-02-16,"display","social"
5392,2017-01-13,"direct","none"
8668,2017-01-09,"social","none"
4858,2017-02-01,"social","social"
7741,2017-01-11,"social","social"
3565,2017-02-27,"email","email"
3461,2017-01-18,"email","none"
5228,2017-02-26,"none","none"
6254,2017-01-10,"email","none"
5451,2017-02-06,"display","none"
8464,2017-01-07,"social","none"
6132,2017-01-17,"social","social"
